ID,RevenueType,CostCenterGroup,PeriodSortKey,PeriodYear,PeriodMonth,Amount
0b848309-474c-4ce2-9d22-f772f4597b0f,Recurring,NOI,202401,2024,1,5810.5
573f8935-a43c-4da6-8d14-d0678eafd328,Recurring,NOI,202401,2024,1,8.93
6ae5e62e-92bb-4471-85d5-f37f7308d46a,Recurring,NOI,202402,2024,2,8.93
4dcb6991-6517-4d3d-a41b-42e953ad6ccd,Recurring,WAT,202402,2024,2,751.28
a99e05f9-02f5-41d9-96a9-615694564baf,Recurring,WAT,202402,2024,2,156.8
8ce70369-62bd-43e4-96b8-0aa11cc7140a,Recurring,NOI,202402,2024,2,6049.19
5a033356-a321-4deb-9890-dbf5287e9573,Recurring,WAT,202402,2024,2,63.44
bdcb347c-f1a5-49b4-9c3b-6d8c807d637f,Recurring,NOI,202403,2024,3,6075.36
2bf0ed3a-254f-485b-bc65-a728f75409e1,Recurring,NOI,202403,2024,3,8.93
e816fe2d-52ac-462b-b510-e9734fdcd259,Recurring,WAT,202403,2024,3,156.8
048f963a-9613-4a7a-aca4-f8d6a7c7c4ef,Recurring,WAT,202403,2024,3,634.66
ece4f7d6-a22b-40f3-a706-f2844c7b3952,Recurring,NOI,202404,2024,4,-11.25
227235fd-0596-4a7b-b8ff-f0580b201d90,Recurring,WAT,202404,2024,4,856.0
fa48a4ed-8001-43e6-ae72-96f86b23e18d,Recurring,NOI,202404,2024,4,6368.11
e9305ac3-253c-4965-85c8-00d272360385,Recurring,WAT,202404,2024,4,426.05
87ec901d-0b39-4205-967d-82f5d8dbfcf8,Recurring,WAT,202404,2024,4,156.8
a9ff2695-42af-446b-9462-307e1518571e,Recurring,WAT,202405,2024,5,426.05
b806d0f9-5d49-42b0-8ec2-4eaedad9a341,Recurring,Other,202405,2024,5,-6.39
cbe52889-ac03-49a3-83b3-9f1fe697b45a,Recurring,NOI,202405,2024,5,6315.5
530df633-e5ce-4885-bf87-2c5d75382059,Recurring,WAT,202405,2024,5,25.42
0a5c9a02-5ef3-4788-acae-8d5fb734fb5f,Recurring,NOI,202406,2024,6,6422.37
96baffce-bfd1-4aa0-9275-2a419df77f2b,Recurring,WAT,202406,2024,6,231.75
6dc86dca-5bc3-4cbb-828f-cf08df13305a,Recurring,WAT,202406,2024,6,50.93
a2f53852-5cba-4b11-95f1-f2dbc9c8d73e,Recurring,WAT,202406,2024,6,269.5
8801c024-d3aa-43cb-bfa5-851f853e12ef,Recurring,Other,202406,2024,6,-6.39
9044c837-829c-47cb-be41-2a6edf3610c7,Recurring,WAT,202407,2024,7,50.93
85662da7-9d7c-4e83-b5e3-f6c000dbaa9f,Recurring,Other,202407,2024,7,-6.39
e51ed1c4-838c-406d-ae43-2219af31a09d,Recurring,NOI,202407,2024,7,-85.5
568c798d-d834-4d09-83b3-d79949d7abe2,Recurring,WAT,202407,2024,7,-63.44
c806e381-bbff-4325-b21b-dcb189d3fa83,Recurring,NOI,202407,2024,7,7215.06
a31ecec9-595d-4635-977a-e85e738e9313,Recurring,WAT,202407,2024,7,160.5
328f3c7b-8de8-4569-b065-e03268e87203,Recurring,NOI,202408,2024,8,-85.5
42847536-f067-4f4d-bad4-b4d0800db380,Recurring,WAT,202408,2024,8,194.27
e826a5f0-1b85-424b-8c3b-16bba2e3ae06,Recurring,WAT,202408,2024,8,51.21
3d06234a-e5ab-40f9-8d5d-6f0d6e998df1,Recurring,NOI,202408,2024,8,-63.44
5622d921-dfe2-42c0-a75d-1799bce8f965,Recurring,NOI,202408,2024,8,6994.08
9c4c4737-7ec0-464b-bcdd-e06d0104e71a,Recurring,WAT,202408,2024,8,824.46
49f96fcd-45ab-447b-85ce-c36def648481,Recurring,NOI,202409,2024,9,6933.03
96863620-4c03-41ad-9697-67fd99d2fea0,Recurring,WAT,202409,2024,9,25.7
4d48e874-b021-4fca-abaa-f806dbdad128,Recurring,WAT,202409,2024,9,194.27
e126eaff-ef18-4bf0-b570-000ed745b100,Recurring,NOI,202409,2024,9,-85.5
983a181c-6b29-4815-aea5-3eaaad33b7f4,Recurring,NOI,202410,2024,10,6985.15
b88cb06f-f867-44ad-aff0-02e82ef4ade5,Recurring,WAT,202410,2024,10,139.99
d4859ec8-45cc-4b99-8c00-df05211770b7,Recurring,WAT,202410,2024,10,238.97
eed3352d-705d-4e8f-9670-319a39a6c1c0,Recurring,WAT,202411,2024,11,1649.46
ae243c66-f15f-4524-870f-4ed6e46a8826,Recurring,WAT,202411,2024,11,114.29
ba58a97b-c488-46b2-b8ae-a151f473ef2d,Recurring,WAT,202411,2024,11,238.97
1396071d-d1d0-42a7-9f02-2fb8aa578e53,Recurring,NOI,202411,2024,11,6617.21
8835332b-6bf7-4614-b274-4b96f2eabda7,Recurring,NOI,202412,2024,12,6669.15
2fde11d7-42bf-445e-896b-3d0269f42361,Recurring,WAT,202412,2024,12,114.29
5b1a5046-1830-4fcb-93aa-f74a042d8e5d,Recurring,WAT,202412,2024,12,261.12
8083ee78-deda-4303-b667-2c47d33e5f3b,Recurring,WAT,202401,2024,1,9864.21
f9c6dfa7-08cf-4453-9b73-87869597158b,Recurring,NOI,202401,2024,1,740.55
d9e6c0b3-7aab-4359-9a57-d2a29a97a2dd,Recurring,WAT,202401,2024,1,515.1
0a8362a5-cd96-454f-8b01-67ed769e7fa3,Recurring,WAT,202401,2024,1,956.67
c96de2e3-b100-4674-a7e7-086370d16066,Recurring,WAT,202401,2024,1,54.46
78ec71a1-543d-40f1-b750-c48b44c6d0ef,Recurring,WAT,202402,2024,2,-2870.0
fb139415-a360-44f9-b091-534640d7c98b,Recurring,WAT,202402,2024,2,-163.38
b675b18b-7d03-4e24-995e-5b500caa3d04,Recurring,WAT,202402,2024,2,2870.0
d5ae66a6-b396-453c-a9d0-360108cb4050,Recurring,WAT,202402,2024,2,163.38
a1cc8fff-0940-4565-b2c2-abb655fa85be,Recurring,NOI,202402,2024,2,740.55
6333c4eb-ac3d-43b2-974f-7a0c895484a5,Recurring,WAT,202402,2024,2,515.1
f1b065c6-8f92-48c8-87d7-8a72757a157d,Recurring,WAT,202402,2024,2,9465.05
6c357935-a989-4f7f-9491-4c67c6aedff9,Recurring,WAT,202403,2024,3,515.1
9dbf5896-8a9e-4fe1-be8e-1fdc3b76e899,Recurring,NOI,202403,2024,3,740.55
cac87fe2-1180-4bc0-873a-f583809756ac,Recurring,WAT,202403,2024,3,9465.05
bc7f3082-1da5-47b3-8798-b0ea946c62c5,Recurring,WAT,202404,2024,4,237.59
fe8df37c-590f-4fef-a2f2-aab2195853fc,Recurring,WAT,202404,2024,4,17256.0
0d1ba8f6-bd30-4b21-b7f0-7eed8c3e5e97,Recurring,WAT,202404,2024,4,9235.82
42a2b0ed-433f-4ecb-b53e-7b9d9eab51bc,Recurring,NOI,202404,2024,4,740.55
8c816cb9-0f06-41a7-8e2b-8d2ac976d9f3,Recurring,WAT,202404,2024,4,625.1
ecafc3b3-2b8b-4df5-ae10-3d56c4d6ff63,Recurring,WAT,202405,2024,5,625.1
316b9a46-901f-408a-aa28-cbd52fb30bd3,Recurring,WAT,202405,2024,5,10543.28
025d0ecc-0675-45b2-9bfb-06565ac0acf0,Recurring,NOI,202405,2024,5,740.55
c98a1c26-7970-451d-b7be-c7e9bc27f62d,Recurring,NOI,202406,2024,6,740.55
32eefe53-820b-4999-ae6b-125b08773fe2,Recurring,WAT,202406,2024,6,2562.37
4e2fcd20-da9f-4ee0-8d62-b9e7a159c81e,Recurring,WAT,202406,2024,6,10543.28
4709f239-7cb1-4295-aff0-ac4fcb01c03e,Recurring,WAT,202407,2024,7,13784.18
660cd53e-6e91-413b-9843-9ec9f20a0245,Recurring,WAT,202407,2024,7,2562.37
cfb81b5f-959b-435a-9c4d-0b9f3ffccc54,Recurring,NOI,202407,2024,7,4126.27
1588f957-dba2-48fc-8328-cf8e5818a3a9,Recurring,WAT,202408,2024,8,2562.37
095da3f9-3c5f-42ec-8752-8f261417bfad,Recurring,NOI,202408,2024,8,4126.27
4087bdcc-c1c5-4ac0-b3fe-41c6185b122b,Recurring,WAT,202408,2024,8,18198.38
030dcf02-76e0-48cb-9c01-fafd60efe407,Recurring,WAT,202408,2024,8,17221.86
2e38251b-fe91-4e65-9d95-aaac438ca0dd,Recurring,WAT,202408,2024,8,237.12
1500e83c-1177-4c05-843e-e66f521dd1da,Recurring,WAT,202408,2024,8,956.67
e7275d00-b40e-48de-866e-a661c559326a,Recurring,WAT,202408,2024,8,23.33
3b0d4f37-455f-445d-9d0f-122b639a4abb,Recurring,WAT,202408,2024,8,163.33
2578e973-e75c-496b-b296-81059aba4fed,Recurring,WAT,202409,2024,9,11531.71
68b661fc-a1ea-4666-bbea-4677ee34271d,Recurring,NOI,202409,2024,9,3385.73
3f3a597a-cdb6-4061-9c07-f956b50e95ed,Recurring,WAT,202409,2024,9,2562.37
7b60bba4-35f3-43c7-a862-15de99436a92,Recurring,WAT,202409,2024,9,163.34
b1a973a0-24a1-4c80-b2e7-61377a4c950f,Recurring,WAT,202409,2024,9,956.66
922c9b20-eb40-4025-94c4-319130de2f68,Recurring,WAT,202409,2024,9,23.34
5408fe11-84d8-46f5-bc0c-e06d5d119b54,Recurring,WAT,202410,2024,10,10991.33
2ced78a5-8bbc-45e1-9a24-1acc1811778e,Recurring,WAT,202410,2024,10,3470.2
880a0173-c4cb-4c15-8a1a-d9429b7073bc,Recurring,NOI,202410,2024,10,3385.73
50032483-b31e-4558-a3ef-e699820ec8d7,Recurring,WAT,202410,2024,10,23.33
c234085a-a12c-4468-965f-2d4ba6f6bd65,Recurring,WAT,202410,2024,10,956.67
73bafe7f-613c-4861-af4f-af8ca31567fd,Recurring,WAT,202410,2024,10,163.33
36a1a706-bcbb-4a5a-ada1-05f8b65fd72d,Recurring,WAT,202411,2024,11,-2870.0
42412616-723a-4605-81c1-879649156b7e,Recurring,WAT,202411,2024,11,-70.0
d182f9a7-63da-4ccf-b0e4-9bb234534167,Recurring,WAT,202411,2024,11,-490.0
95a06289-83f3-4346-81b8-50f523dbf31c,Recurring,WAT,202411,2024,11,2870.0
12e43771-da29-47aa-b652-76c7e1328c1b,Recurring,WAT,202411,2024,11,490.0
295b3e38-357d-40ba-be07-ad7719dbcd6c,Recurring,WAT,202411,2024,11,70.0
63335c0f-a236-470c-b035-159ead011bb3,Recurring,WAT,202411,2024,11,237.12
2df08c3d-6c6e-4188-bd67-5c9264948a59,Recurring,WAT,202411,2024,11,17029.44
99785ee0-cd3a-414e-a9cd-c509ebddc472,Recurring,WAT,202411,2024,11,3471.95
76e6b52d-aaa3-43eb-93c6-8011c1125490,Recurring,NOI,202411,2024,11,3385.73
4e44f87a-1c0c-4cbb-a57f-41a3d3ca90e3,Recurring,WAT,202411,2024,11,4391.08
435d51f6-6091-4bd0-8815-dbc2812ad087,Recurring,WAT,202411,2024,11,163.33
8b81bf71-9eeb-4051-be9b-87f83ce0dd06,Recurring,WAT,202411,2024,11,23.33
b1690475-8231-40d2-93c5-97d3e0694631,Recurring,WAT,202411,2024,11,956.67
4ad12dba-7178-49a0-8956-2963f3767e48,Recurring,NOI,202412,2024,12,3385.73
90eef963-4f57-4021-9053-dcf7c5f89a7c,Recurring,WAT,202412,2024,12,11057.75
3ff2cdca-2711-4a4e-abf5-259ca0b6c732,Recurring,WAT,202412,2024,12,3214.4
ff642ae9-0a93-48d7-b15d-fd0804d68543,Recurring,WAT,202412,2024,12,12500.0
b0188b04-5d42-450e-b6d5-5f15fd0a31d8,Recurring,WAT,202412,2024,12,163.34
c0716dc7-56ea-4ef2-8179-0de68bd3b9ad,Recurring,WAT,202412,2024,12,23.34
32195595-6efe-4ad1-b834-5223fd4339a4,Recurring,WAT,202412,2024,12,956.66
68200f3a-6dca-4c8f-b6bc-0ae95919c979,Recurring,NOI,202401,2024,1,404.25
02ad715f-3b64-4eea-a578-3b808cd493a2,Recurring,NOI,202401,2024,1,273.04
74cdc4a5-534d-4e19-ab13-07bc74cc914b,Recurring,NOI,202402,2024,2,273.04
938b4c97-777b-4b1b-b2ba-28858a25d4c0,Recurring,NOI,202403,2024,3,273.04
6183cd38-7496-4cb4-a0a9-a2071820ae87,Recurring,NOI,202404,2024,4,273.04
556882e8-efa2-432d-91dd-d957a0661fdc,Recurring,NOI,202405,2024,5,273.04
de7c0daf-0da9-42d3-95fb-b5456f2555fc,Recurring,NOI,202406,2024,6,273.04
7662fd77-4c72-400d-b587-18ccf13afef5,Recurring,NOI,202407,2024,7,273.04
17489840-1def-4cf1-a80c-a9d9afb12965,Recurring,NOI,202408,2024,8,273.04
71baf3c7-0b63-4454-be52-5a4295cb22ef,Recurring,NOI,202409,2024,9,273.04
bd7fdee4-2978-4c34-8c25-83f8de666a50,Recurring,NOI,202410,2024,10,429.29
6f0e7659-4d57-46ff-80c6-d308f241ff28,Recurring,NOI,202411,2024,11,1651.58
6a15f5a8-2698-4d7f-9214-16e59496f7b0,Recurring,NOI,202411,2024,11,429.29
f9c4112f-bf8f-44df-9071-a3392120b048,Recurring,NOI,202412,2024,12,1651.58
f82e71d4-3747-44fe-88bb-faf7e9317789,Recurring,NOI,202412,2024,12,231.96
cc3ee887-2607-428a-8c15-d2c63a89133c,Recurring,WAT,202401,2024,1,22027.86
7ba1635c-e503-49f5-af69-211bd7d19182,Recurring,WAT,202401,2024,1,3860.52
67e90348-29d9-4f8c-80c0-7175c390b655,Recurring,Other,202401,2024,1,-9.72
05165ba6-3c89-4881-90f1-0e0396eeae1b,Recurring,NOI,202401,2024,1,19.24
8fcb53d9-6286-4e6e-9510-4a4b35c01216,Recurring,NOI,202401,2024,1,14148.39
161f01d3-b992-4e12-81cf-3d28fd1416d1,Recurring,WAT,202401,2024,1,5070.44
75f23ee1-6503-41c7-b787-2a100a9afb7d,Recurring,NOI,202401,2024,1,28.55
544f52a0-605b-4211-a148-92a877d61fd0,Recurring,WAT,202402,2024,2,22184.01
7afed087-333a-4b63-bd62-bc081f43157a,Recurring,NOI,202402,2024,2,13840.27
601cae56-8ef4-4804-8a4f-d0d2c582e449,Recurring,NOI,202402,2024,2,19.24
427b0809-a437-48f2-9db4-ebfbee13bc80,Recurring,NOI,202402,2024,2,28.55
87d9cd67-a1a8-41aa-8c82-704b10e2aff7,Recurring,WAT,202402,2024,2,4246.22
0487b082-1e26-4496-bd57-f94c088ade88,Recurring,WAT,202402,2024,2,5100.39
00b3046f-5ca2-4ab1-b33d-9bc5a07a1ead,Recurring,WAT,202402,2024,2,10031.74
842a614a-40a1-41b7-9cc9-c2e2a4366898,Recurring,WAT,202403,2024,3,22495.53
53c61de0-5ca8-44ed-9a53-d70820095d22,Recurring,WAT,202403,2024,3,716.74
0d624de8-a0a6-4c11-81a1-46ce7cb6eb25,Recurring,WAT,202403,2024,3,4940.26
f22d7fed-19bb-4fad-94cd-88e344e5fd16,Recurring,NOI,202403,2024,3,41.72
1f862500-7eaf-408b-bca1-3810e8ae7ef6,Recurring,NOI,202403,2024,3,19.24
19e70ac9-1997-40ab-b0c6-2e1ff766d9bd,Recurring,NOI,202403,2024,3,14110.75
952239b6-29dd-4574-877b-7d3eda525eef,Recurring,WAT,202403,2024,3,22624.68
e32d8a7f-3b5e-47b4-86aa-1437f11f282e,Recurring,WAT,202404,2024,4,-22624.68
170cfa85-44f3-4d16-9c2d-14050ae3af39,Recurring,WAT,202404,2024,4,22624.68
a9340448-e1ec-480d-a886-f7501369fdff,Recurring,NOI,202404,2024,4,-18.49
6e02a15c-731d-4e19-88b7-e54a85ff6ae3,Recurring,WAT,202404,2024,4,576.27
d66be376-aac5-42ee-9e85-76ffb51a8ed0,Recurring,WAT,202404,2024,4,1664.16
6bd8f593-ca92-4196-845f-7581bfdc5bf1,Recurring,NOI,202404,2024,4,14467.91
3616ef5d-14ed-4cec-9b5d-6adf38cefe10,Recurring,WAT,202404,2024,4,404.96
24f5c1ce-f648-4212-afb4-40004715c9f0,Recurring,NOI,202404,2024,4,41.72
977bbd72-9bfc-42e1-98ec-12f18e2ae0a9,Recurring,WAT,202404,2024,4,4214.22
da7b9d67-4576-436c-b7fb-961eb7bcba14,Recurring,WAT,202404,2024,4,-6.67
c3c9457e-9eb8-4c8f-aa2a-40523ec46b9f,Recurring,WAT,202404,2024,4,22365.53
29e692dd-a93d-493f-b22c-72b5a6917c9d,Recurring,WAT,202405,2024,5,22423.14
b3958f77-47e0-4236-a8d9-04b1bcba8295,Recurring,NOI,202405,2024,5,13986.5
640aaf27-a228-4337-868e-0a97bfef0624,Recurring,Other,202405,2024,5,-9.16
73a81460-c4bf-48ee-aa66-67fcab9cb1c5,Recurring,WAT,202405,2024,5,1426.46
bcd594c3-03c6-4492-9b50-92666764e3e1,Recurring,NOI,202405,2024,5,41.72
f5d4613d-109a-4a88-a622-d1e09efb7611,Recurring,WAT,202405,2024,5,4315.67
4b1fd25c-076a-4245-969c-f3682a527785,Recurring,WAT,202405,2024,5,-6.67
200312b6-69f8-49aa-bbb5-cf4ca674dd40,Recurring,WAT,202405,2024,5,21921.08
a270cc3a-3bf2-4fe6-888e-10e930f1bf3e,Recurring,WAT,202406,2024,6,-21921.08
fd2ea359-bdde-4c06-aac9-9f777a9007db,Recurring,WAT,202406,2024,6,21921.08
a4d93f07-335c-49c2-86c5-e1d0f898b760,Recurring,WAT,202406,2024,6,22365.53
715e0ee1-a30f-4ead-b251-575057f98060,Recurring,WAT,202406,2024,6,-22365.53
84d2e118-5bf4-48ef-ad06-efbd9af3963f,Recurring,WAT,202406,2024,6,22634.43
a125e347-a133-432c-9b6a-876d557d6f9d,Recurring,WAT,202406,2024,6,-22624.68
7a674ac5-e1d7-4775-9735-d1629499106e,Recurring,NOI,202406,2024,6,13990.07
73e2ba85-89ae-4ccb-ae80-9517364678c6,Recurring,NOI,202406,2024,6,41.72
ac7e5ae8-2082-4704-beb2-c81030cb572c,Recurring,WAT,202406,2024,6,4550.83
9391f880-84ac-49bf-b55e-07ecb2394981,Recurring,Other,202406,2024,6,-9.16
3d606661-dce6-4097-862d-80e03956eb66,Recurring,WAT,202406,2024,6,3085.86
a31e5995-5550-4298-b4ab-bc4624d87a22,Recurring,WAT,202406,2024,6,22113.65
3917205d-1aea-49a6-bb7e-6731150a786b,Recurring,WAT,202407,2024,7,-22113.65
70b029cf-68f0-4fcf-957f-0fdaa3d7d4b5,Recurring,WAT,202407,2024,7,22113.65
91664422-5215-457e-98d8-2fc859478a5a,Recurring,WAT,202407,2024,7,152.0
81c956b3-87b6-47ab-8300-957a339a636f,Recurring,NOI,202407,2024,7,16222.67
5a5d966b-5b5c-4079-88d6-72c7bccfc7b0,Recurring,NOI,202407,2024,7,41.72
d95a115d-e964-4da5-9d1b-f8bbefd97784,Recurring,WAT,202407,2024,7,3200.35
f5eaa53c-74a5-4a5a-8de8-043031907af3,Recurring,Other,202407,2024,7,-9.16
ef9da813-1925-4e6a-93d6-c649a4cc0c55,Recurring,NOI,202407,2024,7,-283.89
58ad2f28-87e5-48dd-9f1d-e0ef2bb22cd1,Recurring,WAT,202407,2024,7,4854.38
eee3bc82-b0ab-4ac1-8540-9a81f83bcbe6,Recurring,WAT,202407,2024,7,1693.88
a2c61d79-8290-482c-bd2c-4265da16e532,Recurring,WAT,202407,2024,7,3328.54
7e9df5c1-3055-4b64-b096-a7d4d14ae4ba,Recurring,WAT,202408,2024,8,22281.59
6da061ff-b81b-423b-9ad5-a7392a296611,Recurring,NOI,202408,2024,8,-283.89
0a43d049-412b-480c-a8d5-d8c7dfd7a8b1,Recurring,WAT,202408,2024,8,4825.88
dcd94a41-f753-420d-81e9-b84aad340181,Recurring,WAT,202408,2024,8,4444.41
49a930d7-aa8d-4ae0-b98c-f6e11977907e,Recurring,WAT,202408,2024,8,152.0
c67e5199-aa7b-4696-9e55-dc16ee2cbe23,Recurring,NOI,202408,2024,8,41.72
72fa4146-6513-46ec-8df5-861c75009725,Recurring,NOI,202408,2024,8,16142.31
8459ecaf-36f3-483e-9bd7-9346cf0293d8,Recurring,WAT,202408,2024,8,590.27
dbb42117-e506-454e-9028-40ea1b1f606d,Recurring,WAT,202408,2024,8,1660.86
ed7f3094-5b14-437b-b80b-f371d5593a94,Recurring,WAT,202409,2024,9,22599.33
d70a86c1-2917-4cfe-8520-7ca8681de3fc,Recurring,WAT,202409,2024,9,4447.56
f63f2d5c-74c8-477a-a6d3-60e971c2fee3,Recurring,NOI,202409,2024,9,41.72
179cedc9-eadb-4bd1-8e57-8d2cc33a516a,Recurring,WAT,202409,2024,9,152.0
f8059cf4-821b-4213-be62-a1efa4cdb526,Recurring,WAT,202409,2024,9,3337.21
cae5e055-41e9-492f-a171-ffb588cf287d,Recurring,NOI,202409,2024,9,-283.89
e98d6d9f-1b0e-4956-a55a-f3bf67d2833e,Recurring,NOI,202409,2024,9,17827.4
f4ecd63d-7205-4bd2-b011-b501f7b04fba,Recurring,WAT,202409,2024,9,21783.75
76facbd0-ece6-4bbb-aed4-4162df70f740,Recurring,WAT,202410,2024,10,-21783.75
05bf6657-2189-48be-a714-dff0b63db860,Recurring,WAT,202410,2024,10,21783.75
1ead7a88-afc6-4447-b637-6c7001f61343,Recurring,WAT,202410,2024,10,-273.0
6a6c1b14-f846-498c-a01d-849e9f788f6f,Recurring,WAT,202410,2024,10,152.0
d51b405e-3aac-4879-90a2-dfc6c1ea8db0,Recurring,NOI,202410,2024,10,17806.28
8aa25ab0-544e-4dc6-96b6-f75444a788ed,Recurring,NOI,202410,2024,10,27.09
25c2ca2e-881b-4f56-9431-eb5388d4befb,Recurring,WAT,202410,2024,10,7138.94
9c698dea-cd91-4fb5-8304-b341ba520d71,Recurring,WAT,202410,2024,10,3778.91
1a44645c-b59c-4f7e-96cc-884ab4baaf02,Recurring,WAT,202410,2024,10,21770.55
0a751831-c03b-4d65-8bfc-17168c1793bb,Recurring,WAT,202411,2024,11,1660.86
535e63ab-e73e-45f1-888d-a8ccb9a2c58f,Recurring,WAT,202411,2024,11,575.13
03978914-43f1-40a6-a13a-b84c46e1f4a7,Recurring,NOI,202411,2024,11,79.68
e3b41f7e-2c80-4c9e-931b-4c9ebd6ff0f9,Recurring,NOI,202411,2024,11,17299.54
b49adc8a-9cf7-40d3-a6eb-ce6e25b247b6,Recurring,WAT,202411,2024,11,152.0
6e997645-94d5-4a50-b7a9-c86b6a603df3,Recurring,WAT,202411,2024,11,4319.24
6f492fe9-7031-4993-8ab4-3c901862074b,Recurring,WAT,202411,2024,11,4776.48
2f17956c-a448-4ef4-b9e9-bb431df11f8c,Recurring,NOI,202411,2024,11,27.09
c78d65cc-7809-433c-a96a-c1ce1dee3735,Recurring,WAT,202411,2024,11,21695.54
66ca2067-eeb7-43de-a207-0dcdfcb8504d,Recurring,WAT,202412,2024,12,6.6
bc2983c6-5e2c-4719-bf75-1a5d2e00f48b,Recurring,WAT,202412,2024,12,5043.91
61e37c0e-4870-4796-8a83-4bd31519d652,Recurring,WAT,202412,2024,12,489.7
0e3db768-f6c6-4549-8e04-2005784056f5,Recurring,WAT,202412,2024,12,37400.0
cdf28c06-a540-4971-8983-d0153137037e,Recurring,WAT,202412,2024,12,3300.0
640823b7-231d-4d5f-a216-1ed35d4a3460,Recurring,WAT,202412,2024,12,3300.0
5e52275a-3869-4802-a2f3-1fea3e8db0fa,Recurring,WAT,202412,2024,12,825.0
33993886-6ada-4ce5-89f9-29f6b0ae8d84,Recurring,WAT,202412,2024,12,9350.0
49336014-a4ad-4a80-a07a-1b7275d23bd7,Recurring,WAT,202412,2024,12,458.0
f61e90c6-8a67-4731-bea2-97a47a223453,Recurring,WAT,202412,2024,12,825.0
8c842918-607f-45a3-9da8-1a11c07d8165,Recurring,NOI,202412,2024,12,18048.14
165edd11-8ee1-474f-b0b0-3f05540f92b7,Recurring,NOI,202412,2024,12,107.52
7f6b0abf-eb4d-433c-b0e7-7741aa2f782d,Recurring,WAT,202412,2024,12,7587.61
d97d484d-6602-463c-833f-974cc4ad2232,Recurring,NOI,202412,2024,12,13.17
0b9ff335-8aa9-4c6e-992a-44f4158ebacd,Recurring,WAT,202412,2024,12,3779.46
88a6c12d-93ad-4d83-874f-c3dd59f83ab5,Recurring,WAT,202412,2024,12,229.56
95d39bf2-60df-4b13-b7c2-72858a2ae98f,Recurring,WAT,202412,2024,12,21831.41
fab534cb-4016-4d13-8a89-0c873be6bfe1,Recurring,NOI,202401,2024,1,-562.5
29d0a3e8-277e-471a-a094-1f8b09584aa3,Recurring,NOI,202401,2024,1,-562.5
38aed3f2-1f3d-439b-82de-8ec7a8b81336,Recurring,NOI,202401,2024,1,-112.5
78adc627-6e40-4b06-b63f-1039e33b7411,Recurring,NOI,202401,2024,1,112.5
1461fdce-979b-48ad-8b09-4694d6847a4b,Recurring,NOI,202401,2024,1,562.5
f5f3a314-6493-4cfc-ad21-75399487509b,Recurring,NOI,202401,2024,1,562.5
4fad8446-2c39-4cfa-832b-040eae4997c7,Recurring,WAT,202401,2024,1,53.04
8dfa3c63-be06-4f7d-8655-0e39ba6662a9,Recurring,WAT,202401,2024,1,68.64
a6f1c67a-b5c9-459f-89d8-915926de3500,Recurring,WAT,202401,2024,1,-3.61
8d8e61e4-2363-47a6-a7fc-5fa0a2fcf8c8,Recurring,WAT,202401,2024,1,-2.79
6450e893-1657-40e7-a8fc-45d8a6c8cbd0,Recurring,WAT,202401,2024,1,21.32
6ee19ca6-4571-452a-82c7-a7781e01aee9,Recurring,WAT,202401,2024,1,-5.33
64ecd0c9-e92d-47c1-8f01-653b11127141,Recurring,WAT,202401,2024,1,639.54
9c56e49a-d5b8-4820-9b6b-c088300c0e8d,Recurring,WAT,202401,2024,1,-42.64
3f477a48-543d-4ab3-bbf1-a532e377a75a,Recurring,WAT,202401,2024,1,383.72
d3c0c831-ad88-41f1-8f3c-a9a589287a4a,Recurring,WAT,202401,2024,1,-53.04
1bc61ff3-3ed1-4401-8488-3f0dcc160a33,Recurring,WAT,202401,2024,1,-68.64
a95f7ca3-aac6-433f-b9d7-d83d0ae1d979,Recurring,WAT,202401,2024,1,-21.32
a72f1022-fa3b-4936-b43e-16bb759a5c43,Recurring,WAT,202401,2024,1,-639.54
377cc9f8-ac5d-40b3-ae20-481027f5973c,Recurring,WAT,202401,2024,1,-383.72
d7af007a-0d88-4f28-ae46-9c81f1e8bec3,Recurring,WAT,202401,2024,1,1545.82
8a309623-d057-4d04-9b67-dc8bebcf28b7,Recurring,WAT,202401,2024,1,728.28
1827fd03-f404-4fb0-a2f6-19995d397b42,Recurring,WAT,202401,2024,1,783.42
caae3d5b-1074-4cac-8f11-c41290b3275c,Recurring,NOI,202401,2024,1,101.61
6fab669b-1834-41ba-a683-9d2dbbe60835,Recurring,NOI,202401,2024,1,3260.66
1398e930-7f55-4fe3-83aa-e7ffe7df9e2b,Recurring,WAT,202402,2024,2,-3.62
327888ac-e82a-4ef5-b14e-2dc1076f2743,Recurring,WAT,202402,2024,2,-2.79
22705b38-4047-4f72-8937-6fe87a6bec95,Recurring,WAT,202402,2024,2,-5.33
8bd0dfb1-f452-4372-b0fb-443b37d0cd43,Recurring,WAT,202402,2024,2,-42.63
9f39c272-4823-4f14-a233-43a4e4dca076,Recurring,NOI,202402,2024,2,101.61
bc5556be-e4f8-44e0-8cf1-74b50f599915,Recurring,NOI,202402,2024,2,3263.55
b15faaf3-b1af-421c-bed9-3a9e425362bf,Recurring,WAT,202402,2024,2,1464.02
0e5817f6-f5e8-46ce-9b05-a21e7b1d403a,Recurring,WAT,202402,2024,2,740.83
b8521118-be6d-43c5-8949-0ea6c870fbdf,Recurring,WAT,202402,2024,2,894.58
e46a481c-3f33-48b4-b309-23f31c562d82,Recurring,WAT,202403,2024,3,-3.61
716c3f50-3d83-4ed9-95b5-69dccb820822,Recurring,WAT,202403,2024,3,-2.79
